,Dollar_per_MT,BDTI TD3,Flat Rate,Earnings,UL/VLCC Orderbook...3,UL/VLCC Orderbook...4,VLCC Orderbook % Fleet,VLCC Fleet Development...6,VLCC Fleet Development...7,VLCC Fleet - Average Age,VLCC Average Demolition Prices,VLCC Losses...10,VLCC Losses...11,VLCC Demolition...12,VLCC Demolition...13,VLCC Deliveries...14,VLCC Deliveries...15,UL/VLCC Contracting...16,UL/VLCC Contracting...17,UL/VLCC Contracting...18,VLCC Newbuilding Prices,Fujairah Bunker Prices,AG Crude Exports,Net Additions,P.Africa,P.Asia Pacific,P.Europe,P.FSU,P.Latin America,P.Middle East,P.North America,P.Total,UP.Africa,UP.Asia Pacific,UP.Europe,UP.FSU,UP.Latin America,UP.Middle East,UP.North America,UP.Total,Brent,WTI,Dubai,Diff_Dub_WTI,Diff_Brent_Dub,Diff_Brent_WTI,LCOc2.Brent_2,LCOc3.Brent_3,LCOc4.Brent_4,PCAAU00.Dubai_02,PCAAV00.Dubai_03,UL/VLCC Tankers Storage (No.),UL/VLCC Tankers Storage (DWT),Contango_M7-M1,New Addition_Forward,Time Charter 1 year ($/day),VLCC Single Voyage Fixtures,TP.U.S. + Canada,TP.Latin America,TP.Total Europe,TP.Former Soviet Union,TP.Asia-Pacific,TP.Middle East,TP.Africa,Total trade flows,TF.Des_ARA Region,TF.Des_East Asia,TF.Des_Indian Sub-Continent,TF.Des_North West Europe (excl. ARA),TF.Des_PADD 3 (US Gulf Coast),TF.Des_PADD 5 (US West Coast),TF.Des_Red Sea,TF.Des_Southeast Asia,F.Des_AG/ WCI,F.Des_EAF,F.Des_ECI,F.Des_ECSA,F.Des_FE,F.Des_LA,F.Des_MED,F.Des_MED/ BS,F.Des_MED/BS,F.Des_RS,F.Des_SAF,F.Des_SEA,F.Des_UKC,F.Des_USAC,F.Des_USEC,F.Des_USWC,F.Des_WAF,F.Des_WCSA,F.Origin_AG/ WCI,F.Origin_EAF,F.Origin_ECSA,F.Origin_FE,F.Origin_LA,F.Origin_MED,F.Origin_MED/ BS,F.Origin_MED/BS,F.Origin_RS,F.Origin_SAF,F.Origin_SEA,F.Origin_UKC,F.Origin_USAC,F.Origin_USEC,F.Origin_USWC,F.Origin_WAF
F.Des_RS,0.3930552191145649,0.5670052866069658,-0.30247794704244685,0.5048508096469222,-0.30806526380496485,-0.31401864845647526,-0.35210802713037787,0.5937962867970027,0.5880045462864238,0.5172123640952064,-0.33630518291943895,,,-0.1529253610494568,-0.13895386083329442,0.0011640470283447856,0.00629124429200832,0.010600461394254978,0.005569417292934136,-0.01386485025537358,-0.334933157680514,-0.40837475296613435,0.42702250285478743,-0.01600118031496005,0.31998864349121386,0.1439389739948884,0.1211179207390256,0.33011789549542636,0.41410306685084586,0.47350944884745017,0.04086013502617736,0.3425899624745966,0.6298229341827214,0.5104930983651773,0.1649793859456902,0.10138223337831867,0.5046175610545615,0.4313550047086543,0.26418203454875516,0.5770040018868595,-0.44778858257053006,-0.4606036903001866,-0.4245362814647712,-0.10332775674902948,-0.3456246508932167,-0.21983421007252177,-0.4450837968219998,-0.4437414784818235,-0.4438020231686469,-0.42457876708986964,-0.4229722700298278,0.5979481481282053,0.5983984211010389,-0.022805043542164817,0.001164047028344839,0.298544489669544,0.396582015692652,0.5020303987715985,0.4706452757207615,0.5023858016957566,0.5177921299371631,0.5181999775814901,0.49218948909911814,0.49724697728163075,0.5303260074632964,0.5284127792546749,0.5444599698094434,0.5105816776513744,0.35805473455218945,0.3376503315454797,0.45269818525241884,0.5786933035747912,0.5142517829617587,0.6139547363734383,0.6580729138212797,0.7788249076012977,0.6131248526202709,0.704126916547238,0.556295858407128,0.578197221738506,0.30065431977185436,0.892405884029804,1.0,0.4159397911378352,0.5738149218665108,0.3943345938899785,0.4591227604690667,0.46293343979121515,0.3979405786163511,0.31815141563360627,0.4611667439409132,0.7222967783440357,0.6638311114408844,0.6601659834307981,0.4903336928135267,0.5858740427422556,0.34521819234296974,0.24502230758259272,0.6626576398188916,0.5526532918680261,0.5582905262390828,0.4936217060342954,0.6223334328652393,0.5060282446610241,0.7060417147759962,0.7150754717213466,0.6266580427681652
F.Des_SAF,-0.06400618620866078,0.2770760639034375,-0.5525217035272305,0.20154583672482676,-0.18789981528516678,-0.20091091651855494,-0.3247965169193816,0.6660410494442883,0.6629743195919365,0.704623009398028,-0.5397823559597852,,,0.014432020756960843,0.027938031797270637,0.32823376816102096,0.3216519251168406,-0.030042952900998107,-0.03242034395649964,-0.056069843635305296,-0.4785902079104374,-0.4752920860503448,0.680254046472213,0.1680537440949201,0.2178658753333333,0.03534849633277881,-0.03561447380646462,0.3580801684830278,0.027726811840391677,0.17786892164593907,0.010465373195621089,0.13167744730110711,0.6442063924764142,-0.023299864779530343,-0.24880314088279007,0.4923731547706085,0.7262696691160964,0.5340718695334203,-0.1892065347478058,0.6031586914972991,-0.4929810673575102,-0.5046181438369896,-0.4762103193149959,-0.16261214051761008,-0.2505049880619584,-0.25017943942785364,-0.5005653691748849,-0.5064726904574055,-0.5124988333918205,-0.485906028298659,-0.4934171304826481,0.5608747441767422,0.5620268583325181,-0.13459155011966512,0.32823376816102084,0.07501247417849306,0.5887268167266224,0.7643460210159595,0.7417378792843176,0.7656021125664257,0.7714405045284953,0.770419724289707,0.7597728135454134,0.7580209909506485,0.7676322074087379,0.7621272718854083,0.7670356420917083,0.7563449820201122,0.6132906001759898,0.640391804187458,0.7470726742049469,0.7613261883947201,0.7604236472179964,0.8347656422023415,0.7634608276300763,0.6096161025704693,0.6948190169370035,0.7498891325196886,0.6130853471943367,0.6637156249027154,0.6743924651939774,0.8156717001611522,0.4159397911378352,1.0,0.7771821786454864,0.757563450973905,0.7584278989603742,0.7966317507301071,0.5076977289814474,0.6833769328942731,0.6778682812992818,0.7823269385172648,0.7491171274161574,0.6597861937410986,0.7652706368552059,0.760115686039677,0.6738207056999342,0.6840773572585693,0.7669901316576827,0.658694914754658,0.777360629502814,0.5139698822506842,0.7602475441904939,0.7649589576079047,0.8034753169483398,0.6744323013195014,0.8279492820163249
F.Des_SEA,-0.045485743456392086,0.2863219521993336,-0.6119343795778754,0.20316821744960362,-0.3240568265438951,-0.33584798909738073,-0.4408972996291195,0.7951461690443254,0.7898105379791356,0.783453252929181,-0.5553437669092238,,,-0.12635534950336472,-0.11354903358343209,0.3121464295958628,0.30517649117900947,-0.06948044708498492,-0.07102890399801408,-0.10125073744357377,-0.5800155732110912,-0.5221581494803728,0.6101769146891035,0.20840305179711924,0.3165146834102231,0.15461781583622033,0.01432802430776971,0.4034904257266278,0.2475456965725409,0.2577580479196992,-0.03100143370264836,0.25080004580547205,0.7382223843404042,0.13775102637236003,-0.10198074787926406,0.47719597783385265,0.7582861879338845,0.6070723426361011,-0.017932457619464718,0.5341511004482599,-0.5633208704040508,-0.5770483303018412,-0.5341285109386136,-0.13900645094341676,-0.4181368980154329,-0.2804616904661082,-0.5736643184883927,-0.5812436522450438,-0.5885779672764233,-0.546374164612597,-0.5548350960195073,0.6167437226834678,0.6170504714868409,-0.2145145401102989,0.31214642959586314,0.13787308032745266,0.6308581124949036,0.8352053551718613,0.7999050839239744,0.8345923694815616,0.8361033026894834,0.836658751122863,0.8251112297233574,0.8172679137598113,0.8376757598003843,0.8124057643355433,0.8425722313476693,0.8349213672727355,0.6916492825876855,0.6359710920945194,0.8079225977957571,0.7929159209028396,0.825519701854231,0.9367432755129844,0.873965940031036,0.9158037468040733,0.7943939987501799,0.9246482420802807,0.7255932655574219,0.6882378551319407,0.5187921060644178,0.884108182344796,0.5738149218665108,0.7771821786454864,1.0,0.6539265388285264,0.8320340926324594,0.7466211652290293,0.6297969815641132,0.5763063342219082,0.7099992580323001,0.9454959186179602,0.8629656940371441,0.8608839662806282,0.7331149884498227,0.9343205542741619,0.5771261517658204,0.5542662008447214,0.8683251255890462,0.7830010832037917,0.8644077691123809,0.5062854702450105,0.9087642486006945,0.8358920415871463,0.8209821507365541,0.7273722242795205,0.9517886799333973
F.Des_UKC,-0.05861584504798288,0.19983666163556213,-0.4410969381422203,0.15916526936830797,-0.15086089828132107,-0.16161843357784025,-0.23887135841309268,0.4232426626676124,0.4222740755545932,0.5031132451653882,-0.4228122174279048,,,-0.11761831415631079,-0.11226646254282126,0.23215097644772084,0.22465578809119782,-0.10029490080012404,-0.10089019527647639,-0.11806851187640822,-0.4568370437898234,-0.3870784917321587,0.6097269498255249,0.18090428032043854,0.18225926229162084,-0.026425030633830872,-0.0844934442850723,0.24103266217647068,-0.04294779703972191,0.23862154199280464,0.026861519549953958,0.07206259893293017,0.39120750902317336,0.01193933340944376,-0.13432722969183356,0.4760765086732127,0.4689727699028955,0.38747664354686157,-0.09958773831597462,0.28670667468192523,-0.41159283700937466,-0.4072335551477272,-0.40061534861581183,-0.198136439154531,-0.16950041483657083,-0.26068154680694305,-0.4137827707429378,-0.4158324028652997,-0.41824327809957057,-0.4064265367713065,-0.4100737046606643,0.19561862512620176,0.19571020366072084,0.09154630272390735,0.2321509764477211,0.024836842379237552,0.35657343192119206,0.5603713773776449,0.5776651362608166,0.5742937878884395,0.5676473813338431,0.5582182681222073,0.5499872792119933,0.5628908358563949,0.5657267516281019,0.5896367173287314,0.5498992800114243,0.58214668520216,0.5432462612405767,0.5517611111529054,0.5052084076542123,0.5582042408431892,0.549079819008388,0.7448832865470499,0.5612810140523131,0.5788522627182978,0.6301202305127042,0.5597856077682657,0.7544419661519525,0.7644894893388399,0.9081908857598407,0.606946049038094,0.3943345938899785,0.757563450973905,0.6539265388285264,1.0,0.7416829125313525,0.8080016488181012,0.3325491555254593,0.6776611545753973,0.4616970885060673,0.6311229549822661,0.5446219688104296,0.4995790186667108,0.4275101977272309,0.5928227980362158,0.7416138621300797,0.9208101285880245,0.5616231834086916,0.5981978310322194,0.5728025707567721,0.20369587194507047,0.7527579337809067,0.5731000585771809,0.6370417663709318,0.5464202291591752,0.7644689389166172
F.Des_USAC,-0.1360032374778857,0.1976615727222925,-0.5899582632277697,0.09808958442795124,-0.2325330590582414,-0.24375242922470883,-0.3579871978107937,0.675566801948362,0.6720977909188331,0.6968695853534551,-0.4865720115864837,,,-0.08949332408254723,-0.07917332022216274,0.24000582454212485,0.23736475617057712,-0.07261573269321833,-0.07340709909150939,-0.10044964768078789,-0.5194269492652768,-0.39340670177413345,0.6211326726366029,0.1660235857106526,0.33344747263391106,0.15191965980263747,-0.011302284806727837,0.39351577493396617,-0.01194030462665322,0.1879083784160206,0.033828271370674796,0.20749403344926146,0.6502947244576832,0.005821426841693758,-0.16935956259426405,0.5520490495742543,0.739606112556665,0.5321713735927531,-0.06642826575482948,0.4580508321233582,-0.460260857048611,-0.4755827792282387,-0.4333641041660457,-0.08562995041591707,-0.3868786779766079,-0.214930788440331,-0.46872925525418135,-0.4754810517544359,-0.4820274963655544,-0.4444284243724906,-0.4521651484595619,0.4774019142394189,0.4779180517385818,-0.1377638257068306,0.2400058245421251,-0.004966250896545484,0.63105532788199,0.7574688192647928,0.7232795222143065,0.7611825448037626,0.7562515722111179,0.7563014724295133,0.7562483289789752,0.7418558916695205,0.7606553564267735,0.7363636037905111,0.7577488180485848,0.7812910682065506,0.6910000801725195,0.6102773177508055,0.7434612167867297,0.7318375030674236,0.7276338382911094,0.8386711526217923,0.7464342410876948,0.7656325189453473,0.6837401918381891,0.7958484963144646,0.7085963312664921,0.6834831647322193,0.6309754697967261,0.6335701430680313,0.4591227604690667,0.7584278989603742,0.8320340926324594,0.7416829125313525,1.0,0.79403117738739,0.6662057483948316,0.5622138423191553,0.5838056142708747,0.8309411775072597,0.7195385639693783,0.7270625376603623,0.5333377924616025,0.8051320597687938,0.6050467639101902,0.6442607286813269,0.7502648745900646,0.7431949143828394,0.7583950304356245,0.3645478463672754,0.8055113224931724,0.7601289497512316,0.7595550421833478,0.6355999956183267,0.8703283424566267
F.Des_USEC,-0.22436175260400415,0.19895079767869214,-0.6813192979378604,0.12780058205759362,-0.19372450217258524,-0.20756803253276354,-0.3295749167574825,0.6337168324990355,0.6310978339817092,0.7227860123599938,-0.5556819445178636,,,-0.012905562531543154,-9.388502637120851e-05,0.28857918895186646,0.28026376616449594,-0.045475053213818464,-0.04644545099724849,-0.07997914787458486,-0.6419697020926924,-0.5322417563499579,0.7260472998989627,0.15408153840065353,0.2726080953272693,0.06829753393829145,0.046453586444025016,0.38496482246227065,-0.06777806468731254,0.23721110666476683,0.04578819862773166,0.18288204259684376,0.666100806046425,0.06664555215952753,-0.21755952123143343,0.6161891933936938,0.7125676360314503,0.6311373709056685,-0.1555688258366063,0.6600065751480442,-0.5665009879697783,-0.5706379625728664,-0.5550085893053744,-0.2518283033702968,-0.1969210637003029,-0.3251812861773505,-0.5708729998084602,-0.5751695354423305,-0.5797354102360908,-0.5611443069211203,-0.5658033648937565,0.3373450360139954,0.3381430449352649,0.06945541596155355,0.28857918895186646,-0.0017775909516824914,0.47245354157299324,0.8016837560969009,0.8164892911127628,0.8078195799285366,0.8036041529462051,0.7985943689106313,0.792491901284322,0.8129393555363921,0.8123965755489913,0.7984640858902659,0.7962842080825862,0.8200995668948872,0.7792149737720411,0.8134622817728859,0.7444313020626738,0.8007103595610363,0.7938843677042514,0.8057660403173895,0.8172581581421936,0.773568731438467,0.6544480436206807,0.6757550631675003,0.8420201795592427,0.6814159423366603,0.80725309039284,0.9017268963752866,0.46293343979121515,0.7966317507301071,0.7466211652290293,0.8080016488181012,0.79403117738739,1.0,0.47698225170713476,0.7946302876926263,0.7226575261279942,0.7331228633597675,0.8061435845648616,0.562844425661604,0.5556884417631671,0.656467992776738,0.7039014460467485,0.8090082049417309,0.8121160431443688,0.7411339694817265,0.8078142548051227,0.5243477450721893,0.8126404295654646,0.8074913657872069,0.8164605693670521,0.7780928306906376,0.8205229865697535
F.Des_USWC,-0.20184533006347677,0.06602210279268877,-0.43902762500114473,0.03991188968992147,-0.21605420830681188,-0.2269230791822945,-0.33689319200148504,0.7075746347858212,0.7021323724565389,0.6459104426696746,-0.47278970929340375,,,-0.046773758762293824,-0.0386699843111356,0.22197369404154416,0.2221661871497229,-0.08181887014987468,-0.08351471946571191,-0.10112815455533627,-0.3155927345181726,-0.3416287792379911,0.40084940280635123,0.1473247762877904,0.19412528465981474,0.3160566133157305,0.09892291503108855,0.4558372908179359,-0.022656801076116555,0.014432869308194292,0.015864913092864776,0.27755416967132085,0.7158162796854298,-0.217243113559185,-0.12227810071847058,0.5268864584372897,0.7147689164867793,0.5542224119910726,-0.0044693459528943385,0.6965847793929696,-0.3953817980496311,-0.42755214019608057,-0.36953029673390864,-0.0069290087856341874,-0.35480549876404993,-0.12160141786937355,-0.4083915824590697,-0.417957252832885,-0.4266277833252512,-0.38113766144388417,-0.39172034914409987,0.7101170063407338,0.7070735611037171,-0.3454447786793128,0.22197369404154432,0.08743794606272794,0.5776757479385396,0.675783804750634,0.6154904788239896,0.6696912518389221,0.6730087861637212,0.6874923303401653,0.684951853892438,0.645423563724054,0.6696327855918123,0.6145951837150767,0.6936049389704354,0.6563082391489613,0.5503618827324942,0.3689660858801384,0.6854035226476218,0.6530084737066484,0.6257773503983978,0.5689614056437461,0.7033023150405963,0.934513436972096,0.6671906208860842,0.7072144436666289,0.36306705098133374,0.4336905750136355,0.23782960917216064,1.0,0.3979405786163511,0.5076977289814474,0.6297969815641132,0.3325491555254593,0.6662057483948316,0.47698225170713476,1.0,0.3541393238358955,0.5596429725988968,0.6654970733148529,1.0000000000000004,0.7080435665692046,0.46753832100067594,0.7054050730252943,0.42869162552012,0.2311611725734628,0.6611226170248685,0.6438048522266375,0.6743914489556591,0.5159836530559548,0.5249760873295071,0.672721486699641,0.6037140592371687,0.7217752615377433,0.6456516818820871
F.Des_WAF,-0.23694000001421145,0.0977669407943621,-0.513513281703585,0.08874718240677797,-0.1387890100317182,-0.15163185073143018,-0.24118178753614353,0.45815161362069573,0.4569685069199566,0.5535112844876788,-0.49187650130270627,,,-0.05124713629683803,-0.041457836887392116,0.2885878070955678,0.27904077534989735,-0.012979515778398292,-0.013199600010413813,-0.04399067389608009,-0.5159084175734138,-0.4672282952692621,0.5913042985938208,0.20504870747404547,0.1461418685130602,0.01125229151014657,-0.07689002816582867,0.35364162591637466,-0.05123360414358006,0.08117202661331994,-0.004619700204812848,0.07136850307883623,0.4215539084476622,-0.02121088803224628,-0.13635479917110865,0.5001009343949506,0.5003869654422062,0.548640593377222,-0.18481464034669587,0.4761530339334278,-0.4875173121634372,-0.48521028136882144,-0.47940986277102426,-0.2487910256684239,-0.1308189387156698,-0.3007187600172909,-0.49111370592183257,-0.494346821932704,-0.4973783028668315,-0.4845686645515409,-0.48843092446170977,0.21508608681978295,0.2151905822640282,0.08686689346679138,0.28858780709556825,0.03346759219264513,0.302141418330653,0.6191368798218952,0.6536090680960812,0.6322365930503253,0.6253835829438477,0.6127262589161012,0.6121181292940778,0.6259942413495979,0.6250558876351958,0.6148102127167246,0.6076581259801742,0.6353285137601686,0.6169389599443608,0.6652613908837122,0.5597232429454824,0.5998499994752101,0.614683776696781,0.6258097546942857,0.6179644415677248,0.5549697080726979,0.560159498055017,0.49131462577727847,0.6550457498326986,0.4444092171894211,0.7709163038436663,0.7623772756181241,0.31815141563360627,0.6833769328942731,0.5763063342219082,0.6776611545753973,0.5622138423191553,0.7946302876926263,0.3541393238358955,1.0,0.6328571001406502,0.5336061552710276,0.6289913355603467,0.4602639303711619,0.5260579644448911,0.5147599237833343,0.5224271208920959,0.7636371884041395,0.6182643206091524,0.5526777895946348,0.6293006357505923,0.3734653504467096,0.6293762056238122,0.6266274683762957,0.681753639777401,0.6554917455704469,0.6411335380134738
F.Des_WCSA,-0.3704232212957892,0.12931200445800498,-0.7517854081339949,0.12152116359517377,-0.15298936833310392,-0.17113624695159269,-0.321578996005002,0.7030667670147748,0.7004233228351797,0.8019614256866542,-0.715553173282014,,,-0.016645613152079252,-0.0019219460062927303,0.1669792225340422,0.15746675678147598,-0.05043956058468649,-0.05134537661157089,-0.08662925715090994,-0.62805442591321,-0.6774897218898481,0.7411146030987157,0.06857086245413001,0.2202967024587748,0.10482283067233604,0.06512863336763275,0.43079896677106005,-0.13355767326160867,0.08809020522258354,-0.005685230557120198,0.16235582092966164,0.6207010230425957,-0.05122551795961045,-0.21985936457587094,0.6700748576514006,0.7211339027296589,0.6767765179420268,-0.14447472570584735,0.7136855242562397,-0.6811777879356153,-0.690704871445799,-0.6727956110662491,-0.32057535130835146,-0.13484456777221115,-0.375672297456382,-0.688483023756324,-0.6947440290025146,-0.7009692497966618,-0.6803099541118219,-0.6869906382308318,0.39683713670576815,0.3976462247869666,0.04391771444781628,0.1669792225340423,0.11757098099081369,0.3996945009835688,0.9179889564394919,0.952000417982308,0.9178862823649103,0.9202688249847873,0.9124832345933822,0.9173703424913584,0.931912962031127,0.9123250015618978,0.8456095450423772,0.9046388371524418,0.8996620401758434,0.8488508446105033,0.86621024433084,0.8570114985621137,0.88084799956171,0.9254901617148279,0.7138459355626036,0.9233805168766379,0.7661659343272068,0.6949176326279493,0.6461830758980032,0.652042681091713,0.5979237614490687,0.45298352694049443,0.9730124597112036,0.4611667439409132,0.6778682812992818,0.7099992580323001,0.4616970885060673,0.5838056142708747,0.7226575261279942,0.5596429725988968,0.6328571001406502,1.0,0.6844566890942871,0.9230831158757821,0.5205961275681358,0.8115530722826989,0.6265373646310279,0.6385119486708011,0.4103522926661645,0.9238697708743121,0.6730674160297586,0.924315356250661,0.6088694993082161,0.6072824835072066,0.9243153562506637,0.8500404148177527,0.7881881366889493,0.669107762018288
F.Origin_AG/ WCI,0.07548496414865054,0.4127847953776953,-0.6022921947908492,0.30635536167341865,-0.3422093247734342,-0.35363812957705476,-0.46077171007154394,0.8398336263493588,0.8339403861033035,0.8045406082749947,-0.5520901927378876,,,-0.13305141112966384,-0.11655749944161005,0.24978441078898247,0.25111950644384085,-0.04851746985265375,-0.0528064897750971,-0.08105310415911991,-0.5463857043552505,-0.518697718930287,0.6167707589588869,0.15925296757790625,0.3648823273771115,0.15916676193641408,0.061236921184728635,0.467880302038667,0.26215207374765453,0.29400739756629857,0.031098929006914168,0.30811082354001545,0.8118794952282785,0.20078653182877346,-0.04739836082989175,0.43494164198620305,0.814890051417462,0.6348293906598766,0.08340747405838692,0.6187892625136856,-0.5689109966725059,-0.5875782121309859,-0.5365443907218785,-0.11056819763430002,-0.46320368747459384,-0.26567638667221166,-0.5772705138068993,-0.5842100759129231,-0.5911892804388713,-0.5475572043229833,-0.5556197817550125,0.7246583167652474,0.7251339667628776,-0.23414224281886054,0.24978441078898272,0.18820986706503165,0.6909842830821371,0.8414498278379197,0.7930878835438351,0.8412995823894616,0.8474481664624312,0.8523599039375995,0.8370599320568884,0.8237472353013083,0.8517176671040101,0.826279404326586,0.8632278696713434,0.8426701866680908,0.6647278514241393,0.6101290733925365,0.8226208257111031,0.8215459120541679,0.8265971491969745,0.9477408391222822,0.8722366818001623,0.9137733012003234,0.7756276157238571,0.9876790444216141,0.6887364310341464,0.6890018728850128,0.48870988854070924,0.925084834922178,0.7222967783440357,0.7823269385172648,0.9454959186179602,0.6311229549822661,0.8309411775072597,0.7331228633597675,0.6654970733148529,0.5336061552710276,0.6844566890942871,1.0,0.8591653670349434,0.9208920750334137,0.7458196452797675,0.9316239070151102,0.5624204557624115,0.4985682289371163,0.873087549052208,0.7872192684553166,0.8472439761802293,0.5710107959387055,0.8873182991725926,0.8400213421601381,0.8647263918234482,0.7946917568380459,0.9641822318228254
F.Origin_EAF,-0.5473474719920994,0.06999196417977653,-0.8568187592628552,0.007893693420969789,-0.16502869813100798,-0.18002495661524645,-0.3333093161299485,0.8278871738076117,0.8186320268404831,0.8796915400119741,-0.6207953608252075,,,0.15518837227305138,0.1724702776053348,0.12723641237787092,0.11613437593513637,0.025904752117593046,0.02622909771416624,-0.0205492863923272,-0.7805616036001104,-0.632378612692521,0.7677628574515925,-0.0301154063334177,0.35195049278603263,0.06086462877423401,0.05103736989949874,0.4746658186382801,-0.14953721309470933,0.10969531036107677,-0.015995080306447373,0.16017769767768536,0.8027645353040134,0.010531817941376897,-0.297849915282222,0.7115806917061647,0.8953213443021192,0.7471117694605985,-0.07914476507909156,0.8603645218759169,-0.6428198279592219,-0.6482324509777873,-0.6335719419793925,-0.350663820200423,-0.09353829777489037,-0.38724297756210774,-0.6491075157051831,-0.6559106512380543,-0.6630999570235676,-0.6406222682723322,-0.6469151983378818,0.4685646168714165,0.468673694633582,0.14580603660236685,0.12723641237787112,-0.07159673090924096,0.45547912470368157,0.9990668799295491,0.9950272637230445,0.999066843210605,0.9993167824956772,0.9992584864873606,0.9990023295588205,0.9987325309828573,0.9976656385269966,0.924702649700869,0.996963999077103,0.989476325731215,0.9444975392089111,0.9683918440906163,0.9470565591063066,0.9624432679789219,0.9947525550613049,0.8501227853567632,0.9999999999999989,0.9345134369720971,0.7726441951351677,0.8523293271793113,0.7713163179379618,0.6502018883952752,0.5381683212236074,1.0000000000000002,0.6638311114408844,0.7491171274161574,0.8629656940371441,0.5446219688104296,0.7195385639693783,0.8061435845648616,1.0000000000000004,0.6289913355603467,0.9230831158757821,0.8591653670349434,1.0,0.777764376368084,0.8421917419484513,0.8390905606411729,0.7360811424184274,0.5247989565945674,0.9999999999999997,0.721815483613464,0.9999999999999996,0.7008753621706286,0.7477841038703784,1.0000000000000002,0.9534573130282966,0.910533408445083,0.8201250628180169
F.Origin_ECSA,0.18594236240478546,0.4169792496025698,-0.4138059628450771,0.33772734230477347,-0.3540008648297485,-0.3631493036815336,-0.44070743562953685,0.7923974476149862,0.7859392919185832,0.6962605459134608,-0.4650718940492956,,,-0.17508814971886902,-0.15989374576940568,0.23341210626235562,0.24364359662138227,-0.0730396434765427,-0.07986161639536954,-0.0978779214306534,-0.37468302036741713,-0.42719307426529657,0.4462055104295405,0.17364405210919695,0.2960274494773116,0.17855922176323982,0.051961070418880595,0.4713777202501409,0.3498232584281852,0.2822518267638917,0.023287982860392444,0.31967717683782815,0.8065908299406186,0.28281713661205365,0.06918417321077885,0.28424870437078714,0.7305989587110802,0.6139212822414629,0.20060864111366303,0.634560836166994,-0.4809342079305809,-0.5058199073522974,-0.4482800309655211,-0.03767506944352293,-0.45916390999638457,-0.1887917082966943,-0.49041866306428655,-0.4976407423035872,-0.5045517059722459,-0.4584370195499918,-0.4666509925677295,0.8312453484737872,0.8306509787034658,-0.3223128813560503,0.23341210626235584,0.2748365940162708,0.6585030375474551,0.6953140993718252,0.6294396416810317,0.6955292329575786,0.7065320770042653,0.7149325319183497,0.6937766775780316,0.6628036000003364,0.7085531923715365,0.7083209703920285,0.7301618759829046,0.6962180673548702,0.4928836214158244,0.3951556976156226,0.7044417540377994,0.7005001398040391,0.673520947338792,0.8196254381094972,0.7963600615780707,0.8356930169124902,0.7377109459997965,0.9561566982350717,0.5032233175382791,0.5543142824604615,0.35378321485392455,0.7725303659970773,0.6601659834307981,0.6597861937410986,0.8608839662806282,0.4995790186667108,0.7270625376603623,0.562844425661604,0.7080435665692046,0.4602639303711619,0.5205961275681358,0.9208920750334137,0.777764376368084,1.0,0.643504636483238,0.9151719008386799,0.3957752418814419,0.3621199102694657,0.7189368330461959,0.6766608581933647,0.6905731780787292,0.593010218376743,0.7622144018233815,0.6950341267274689,0.7334716400327606,0.7725756349041014,0.8844535412767872
F.Origin_FE,0.07002594757259187,0.3517121284340741,-0.5037408304881773,0.28920342486705003,-0.2311449719512373,-0.24353990694465102,-0.3443887130520577,0.6568811405036378,0.6539709774747473,0.6733693081424212,-0.5577862105132736,,,-0.09332397860900586,-0.08139671517428176,0.2067451432439042,0.19965205856145574,-0.015736723789708706,-0.01892191899806042,-0.04110764789533001,-0.42894188018001794,-0.51425053926633,0.6098073174285633,0.10325505896624466,0.19724627437983197,0.0866640726372949,0.03378350438437234,0.3492918020228276,0.23300451777179912,0.1534082109008674,-0.02264302670701123,0.18955907437750225,0.5114013839495305,0.022455124709298405,-0.06841443694877897,0.3732471330263784,0.616499641925071,0.43948214857470874,-0.04554459951516056,0.38906154241191193,-0.4969451189626638,-0.5055507081509086,-0.47571285862003926,-0.1546182208433154,-0.3051459335194728,-0.2597983382479608,-0.5070748730465573,-0.5147188205499519,-0.5220204150852646,-0.4884458901393476,-0.49796292141285725,0.5561338749494515,0.557536288276601,-0.25823352606567473,0.20674514324390436,0.237747578853628,0.5243577826050979,0.7317957675840446,0.7138850031720044,0.7292035410402449,0.7344840965501603,0.7374231262850409,0.7254569058594638,0.7305334789266664,0.7328210659110334,0.6517258916442971,0.7440511569120754,0.7131074227460056,0.5472263586017247,0.5473514847711495,0.7091087636089897,0.7075506596711522,0.7313955405570273,0.7502822209022206,0.8394062492761342,0.6607161529207048,0.6818302975140377,0.7230462731425683,0.43006148123744886,0.4898647116415635,0.3757977639461219,0.9031779099815563,0.4903336928135267,0.7652706368552059,0.7331149884498227,0.4275101977272309,0.5333377924616025,0.5556884417631671,0.46753832100067594,0.5260579644448911,0.8115530722826989,0.7458196452797675,0.8421917419484513,0.643504636483238,1.0,0.7083163437766768,0.4897226111581803,0.3257868562438157,0.8374091402221354,0.5489904293296706,0.764078332422965,0.4596285059991008,0.6125472113447527,0.734889792656598,0.800553677140797,0.5388766036419054,0.713046941689202
